-999999	0.0	0
0.0	0.0	1
0.0	1.0	2
1.0	2.0	3
2.0	4.0	4
4.0	5.0	5
5.0	7.0	6
7.0	10.0	7
10.0	12.0	8
12.0	15.0	9
15.0	18.0	10
18.0	21.0	11
21.0	25.0	12
25.0	28.0	13
28.0	33.0	14
33.0	38.0	15
38.0	44.0	16
44.0	51.0	17
51.0	59.0	18
59.0	67.0	19
67.0	76.0	20
76.0	84.0	21
84.0	99.0	22
99.0	113.0	23
113.0	126.0	24
126.0	141.0	25
141.0	156.0	26
156.0	172.0	27
172.0	190.0	28
190.0	213.0	29
213.0	234.0	30
234.0	263.0	31
263.0	292.0	32
292.0	318.0	33
318.0	348.0	34
348.0	377.0	35
377.0	401.0	36
401.0	436.0	37
436.0	468.0	38
468.0	511.0	39
511.0	538.0	40
538.0	571.0	41
571.0	614.0	42
614.0	650.0	43
650.0	699.0	44
699.0	743.0	45
743.0	796.0	46
796.0	846.0	47
846.0	918.0	48
918.0	1031.5	49
1031.5	1213.0	50
1213.0	1323.0	51
1323.0	1369.0	52
1369.0	1404.0	53
1404.0	1431.0	54
1431.0	1454.0	55
1454.0	1473.0	56
1473.0	1487.0	57
1487.0	1507.0	58
1507.0	1535.0	59
1535.0	1553.0	60
1553.0	1581.0	61
1581.0	1617.0	62
1617.0	1657.0	63
1657.0	1699.0	64
1699.0	1732.0	65
1732.0	1776.0	66
1776.0	1812.0	67
1812.0	1860.0	68
1860.0	1913.0	69
1913.0	1974.0	70
1974.0	2049.0	71
2049.0	2125.0	72
2125.0	2197.0	73
2197.0	2279.0	74
2279.0	2396.0	75
2396.0	2734.0	76
2734.0	2836.0	77
2836.0	2885.0	78
2885.0	2930.0	79
2930.0	2963.0	80
2963.0	3011.0	81
3011.0	3065.0	82
3065.0	3127.0	83
3127.0	3209.0	84
3209.0	3313.0	85
3313.0	3411.0	86
3411.0	3532.0	87
3532.0	3654.0	88
3654.0	3887.0	89
3887.0	4252.0	90
4252.0	4321.0	91
4321.0	4367.0	92
4367.0	4438.666666666667	93
4438.666666666667	4515.0	94
4515.0	4615.0	95
4615.0	4727.0	96
4727.0	4884.0	97
4884.0	5025.0	98
5025.0	5390.0	99
5390.0	5745.0	100
5745.0	5853.0	101
5853.0	5965.0	102
5965.0	6086.0	103
6086.0	6213.0	104
6213.0	6399.0	105
6399.0	6547.0	106
6547.0	7119.0	107
7119.0	7248.0	108
7248.0	7372.0	109
7372.0	7521.0	110
7521.0	7699.0	111
7699.0	7968.0	112
7968.0	8575.0	113
8575.0	8717.0	114
8717.0	8939.0	115
8939.0	9205.0	116
9205.0	9501.0	117
9501.0	10051.0	118
10051.0	10195.0	119
10195.0	10408.0	120
10408.0	10676.0	121
10676.0	11005.0	122
11005.0	11615.0	123
11615.0	11848.0	124
11848.0	12196.0	125
12196.0	12988.0	126
12988.0	13629.0	127
13629.0	14473.0	128
14473.0	14825.5	129
14825.5	15717.0	130
15717.0	16044.0	131
16044.0	16528.0	132
16528.0	17360.0	133
17360.0	17890.0	134
17890.0	18718.0	135
18718.0	19153.0	136
19153.0	20168.0	137
20168.0	20600.0	138
20600.0	21684.0	139
21684.0	23129.0	140
23129.0	24518.0	141
24518.0	25905.0	142
25905.0	26766.0	143
26766.0	28067.0	144
28067.0	29301.0	145
29301.0	30421.0	146
30421.0	31704.0	147
31704.0	32585.0	148
32585.0	33742.0	149
33742.0	35020.0	150
35020.0	36230.0	151
36230.0	37694.0	152
37694.0	39509.0	153
39509.0	41016.0	154
41016.0	42657.0	155
42657.0	44837.0	156
44837.0	54051.0	157
54051.0	65635.0	158
65635.0	80900.0	159
80900.0	106817.0	160
106817.0	127316.0	161
127316.0	160273.0	162
160273.0	219585.0	163
219585.0	302942.0	164
302942.0	492880.0	165
492880.0	1618112.0	166
1618112.0	999999	167
